rxn,rxn_name,equation,pathway,gene,ActivatedMyeloidCells___aCTLA4,ActivatedMyeloidCells___aPD1,ActivatedMyeloidCells___aPD1aCTLA4,ActivatedMyeloidCells___Control,HighlyProliferativeTCells___aCTLA4,HighlyProliferativeTCells___aPD1,HighlyProliferativeTCells___aPD1aCTLA4,HighlyProliferativeTCells___Control,OtherMyeloidCells___aCTLA4,OtherMyeloidCells___aPD1,OtherMyeloidCells___aPD1aCTLA4,OtherMyeloidCells___Control
IDOAASE2ly,"Alpha-L-iduronidase, lysosomal",IDOAASE2ly: h2o_l + hs_deg16_l --> hs_deg17_l + idour_l,Heparan sulfate degradation,Idua,0.032980805576828094,0.0332760438469701,0.0418426870254088,0.0442432839316866,0.0,0.049469262567042906,0.0361689814814814,0.0761166823837676,0.0427195868554331,0.0443673589873612,0.0123781980953633,0.0217199834863553
IDOAASE3ly,"Alpha-L-iduronidase, lysosomal",IDOAASE3ly: h2o_l + hs_deg22_l --> hs_deg23_l + idour_l,Heparan sulfate degradation,Idua,0.032980805576828094,0.0332760438469701,0.0418426870254088,0.0442432839316866,0.0,0.049469262567042906,0.0361689814814814,0.0761166823837676,0.0427195868554331,0.0443673589873612,0.0123781980953633,0.0217199834863553
IDOAASE4ly,"Alpha-L-iduronidase, lysosomal",IDOAASE4ly: cs_b_deg3_l + h2o_l --> cs_a_deg3_l + idour_l,Chondroitin sulfate degradation,Idua,0.032980805576828094,0.0332760438469701,0.0418426870254088,0.0442432839316866,0.0,0.049469262567042906,0.0361689814814814,0.0761166823837676,0.0427195868554331,0.0443673589873612,0.0123781980953633,0.0217199834863553
IDOURtly,Iduronate transport into lysososme,IDOURtly: h_c + idour_c <=> h_l + idour_l,"Transport, Lysosomal",Slc17a5,0.1729881410978945,0.24242423195197188,0.10133996509189701,0.12272481549362961,0.047798815663625,0.0445937950742936,0.031365607494626795,0.07682046290935031,0.1886222916667484,0.08858980115993681,0.1264819090545876,0.1058646698764173
ILETA,Isoleucine transaminase,ILETA: akg_c + ile__L_c <=> 3mop_c + glu__L_c,"Valine, Leucine, and Isoleucine Metabolism",Bcat1,0.00997632622272,0.011887232610295102,0.0,0.010038239405881702,0.1430856448496705,0.1569250567440148,0.10284751407136361,0.1129036528127417,0.0046681881816429,0.027370222144948404,0.0037106033874312,0.0196616177618359
ILETAm,Isoleucine transaminase  mitochondrial,ILETAm: akg_m + ile__L_m <=> 3mop_m + glu__L_m,"Valine, Leucine, and Isoleucine Metabolism",Bcat2,0.22611671670333408,0.2703876560543883,0.2184812583760547,0.1495786029907086,0.2399270024677412,0.1868192547083065,0.170183543708816,0.1697542584047189,0.3588251582492981,0.361381264140357,0.24923339276621087,0.3049218356648408
ILEt4,L-isoleucine transport in via sodium symport,ILEt4: ile__L_e + na1_e --> ile__L_c + na1_c,"Transport, Extracellular",Slc6a14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILEtec,L-isoleucine transport via diffusion (extracellular to cytosol),ILEtec: ile__L_e <=> ile__L_c,"Transport, Extracellular",Slc43a1;;;Slc43a2,0.8159290217256103,0.7415606583577495,0.6805579822424539,0.5467980189873374,0.08179469210256184,0.027299079390677456,0.035983440745336354,0.08183063796897125,0.4910053531036632,0.3280535678974561,0.4093867980738103,0.4991292245167336
IMACTD,Imidazole acetaldeyde dehydrogenase,IMACTD: h2o_c + im4act_c + nad_c --> 2.0 h_c + im4ac_c + nadh_c,Histidine Metabolism,Aldh1a1;;;Aldh1a2;;;Aldh3a2;;;Aldh7a1;;;Aldh9a1,0.05486534866952069,0.062287128847172704,0.09052860639908424,0.07986254486715422,0.10862860751975083,0.059522466458832676,0.14488213548112283,0.08469926847638531,0.07824114904219809,0.0770002228796028,0.09565481348846736,0.0737235949629787
IMPC,IMP cyclohydrolase,IMPC: h2o_c + imp_c <=> fprica_c,IMP Biosynthesis,Atic,0.0816119131394054,0.1259489845346194,0.1353543341410344,0.10443706698676482,0.3730191767163049,0.3797540627823498,0.415580981286149,0.33105750483790714,0.1657950145178625,0.1420688995896568,0.1378209071327478,0.22530522865645336
IMPD,IMP dehydrogenase,IMPD: h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,Nucleotides,Impdh1;;;Impdh2,0.2588865917057479,0.27907557188622867,0.3100563556185673,0.21819104137796494,1.309214859487891,1.702990900239317,1.325340585739021,1.514975535889982,0.3477440767315064,0.3107418284460074,0.34482780141373615,0.5086625398635416
INOSTO,Myo-Inositol:oxygen oxidoreductase,INOSTO: inost_c + o2_c --> glcur_c + h2o_c + h_c,Inositol Phosphate Metabolism,Miox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSTt2,Inositol transport in via proton symport,INSTt2: h_e + inost_e <=> h_c + inost_c,"Transport, Extracellular",Slc2a13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSTt4,Inositol transport via sodium symport,INSTt4: inost_e + na1_e <=> inost_c + na1_c,"Transport, Extracellular",Slc5a3,0.0030707437955621,0.011781060766711402,0.0125206482336651,0.0291183207415603,0.0322439847793661,0.0,0.0,0.0323722034311383,0.009347048340316702,0.019507803652306893,0.019694178641389996,0.014563040691682702
INSTt4_2,Inositol transport via sodium symport,INSTt4_2: inost_e + 2.0 na1_e <=> inost_c + 2.0 na1_c,"Transport, Extracellular",Slc5a11,0.0,0.0,0.0008726612678022897,0.0,0.0085871553330528,0.0,0.0,0.0,0.0,0.0019691427455205,0.0020062208897348,0.0010273427266703
INSt,Inosine transport (diffusion),INSt: ins_e <=> ins_c,"Transport, Extracellular",Slc29a1;;;Slc29a2,0.18514326678869836,0.1494522233386864,0.23301567926858044,0.1793924938397298,0.35524902979072576,0.5245912759912053,0.651809434762871,0.5031156798674449,0.14660493831544555,0.15546494510022568,0.1781825288970894,0.21168820587653878
INSt4,Inosine transport in via sodium symport,INSt4: ins_e + na1_e --> ins_c + na1_c,"Transport, Extracellular",Slc28a2;;;Slc28a3,0.11728859041879197,0.20950223039601035,0.1120648378298234,0.24046091380154538,0.07831370389243601,0.10572111129560412,0.11887777862325094,0.06641520325572335,0.11311846263025754,0.10998356799106329,0.11260471501599971,0.08800092153606605
INSt5,Inosine transport in via sodium (1:2) symport,INSt5: ins_e + 2.0 na1_e --> ins_c + 2.0 na1_c,"Transport, Extracellular",Slc28a3,0.0016506117167022,0.0043653253476981,0.0009245562130177516,0.0,0.009810731370402202,0.0,0.006346595178618501,0.0,0.0071710496121896,0.016620734026183397,0.0019140792781011,0.0049480087971508005
INStl,Inosine facilated transport from lysosome,INStl: ins_l <=> ins_c,"Transport, Lysosomal",Slc29a3,0.5256207585229451,0.32447955837397685,0.3705341219429228,0.3898978790303585,0.0240229273645392,0.06943634228986892,0.0472721236786192,0.056897184724534505,0.4106499383932733,0.34647345651082573,0.33963460904634074,0.4084363390072431
INStm,Inosine facilated transport in mitochondria,INStm: ins_c <=> ins_m,"Transport, Mitochondrial",Slc29a1,0.3367932873429935,0.2726614397156056,0.4206106057865294,0.3314457206563207,0.6168446513333997,0.8669055598145102,1.0402265636893155,0.8079339292120927,0.2699426250470358,0.2825507081906309,0.32936623625196915,0.3844780373970683
IPDDIx,Isopentenyl-diphosphate D-isomerase,IPDDIx: ipdp_x <=> dmpp_x,Cholesterol Metabolism,Idi1;;;Idi2,0.025685373806050873,0.011796531529357666,0.010551160805756033,0.02216796134541953,0.14828306746569805,0.11166247847707474,0.10246732130351953,0.13862015715481774,0.020850115055034583,0.04913903438124525,0.04415233174897715,0.07572238505013734
ITCOAL1m,"Itaconate--CoA ligase (GDP-forming), mitochondrial",ITCOAL1m: coa_m + gtp_m + itacon_m <=> gdp_m + itaccoa_m + pi_m,C5-Branched dibasic acid metabolism,Suclg1;;;Suclg2,0.23185159026257307,0.27526460736499986,0.2996669997547379,0.4843063063821703,0.6143001402828966,0.8045975884306615,0.4571903923903823,0.5244117242585586,0.4594038677591217,0.3932843879564672,0.35737750666052465,0.37508447425594094
ITCOALm,Itaconate  CoA ligase  ADP forming   mitochondrial,ITCOALm: atp_m + coa_m + itacon_m <=> adp_m + itaccoa_m + pi_m,C5-Branched dibasic acid metabolism,Sucla2;;;Suclg1,0.39223144560604395,0.42718148033254233,0.432973463842733,0.550386209154778,0.8493567180963717,0.8845075325612546,0.5740445381748569,0.6370925987199163,0.6162933350954072,0.5243732236918843,0.5055780310709174,0.493286144170498
It,Iodide uniport,It: i_e <=> i_c,"Transport, Extracellular",Slc5a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS8,"B-ketoacyl synthetase (palmitate, n-C16:0)",KAS8: accoa_c + 20.0 h_c + 7.0 malcoa_c + 14.0 nadph_c --> 7.0 co2_c + 8.0 coa_c + 6.0 h2o_c + hdca_c + 14.0 nadp_c,Fatty acid elongation,Fasn,0.022533477080906104,0.009364349248263302,0.0105550074553297,0.05235037588687281,0.0959201732548861,0.07836294700419441,0.06286931462849972,0.008801724433851002,0.0112653231814665,0.013671104629929001,0.03361404220684,0.0345107536373079
KCCt,K+-Cl- cotransport,KCCt: cl_e + k_e <=> cl_c + k_c,"Transport, Extracellular",Slc12a4;;;Slc12a5;;;Slc12a6;;;Slc12a7,0.07798237357551736,0.08632809179824329,0.06932749622719113,0.08275201171546259,0.05314615624707234,0.08080964389414863,0.059644074160892506,0.04565255087475575,0.07772078414428776,0.07477218522986746,0.057343335958500816,0.09546056809007848
KHK,Ketohexokinase,KHK: atp_c + fru_c --> adp_c + f1p_c + h_c,Fructose and Mannose Metabolism,Khk,0.33979179169355267,0.2521841405694228,0.24562896038767526,0.2984604755503716,0.06931168515739342,0.11931662507653061,0.07008397514813301,0.0661875384134884,0.4543333846862109,0.3589302611421462,0.4268590529481194,0.3009570830832102
KHK2,Ketohexokinase (D-xylulose),KHK2: atp_c + xylu__D_c --> adp_c + h_c + xu1p__D_c,Glyoxylate and Dicarboxylate Metabolism,Khk,0.33979179169355267,0.2521841405694228,0.24562896038767526,0.2984604755503716,0.06931168515739342,0.11931662507653061,0.07008397514813301,0.0661875384134884,0.4543333846862109,0.3589302611421462,0.4268590529481194,0.3009570830832102
KHK3,Ketohexokinase (D-tagatose),KHK3: atp_c + tag__D_c --> adp_c + h_c + tag1p__D_c,Galactose metabolism,Khk,0.33979179169355267,0.2521841405694228,0.24562896038767526,0.2984604755503716,0.06931168515739342,0.11931662507653061,0.07008397514813301,0.0661875384134884,0.4543333846862109,0.3589302611421462,0.4268590529481194,0.3009570830832102
KYN,Kynureninase,KYN: Lkynr_c + h2o_c --> ala__L_c + anth_c + h_c,Tryptophan metabolism,Kynu,0.0402449562264913,0.0379756333818925,0.0267390367723722,0.013879812314993701,0.0,0.0,0.007243605345201201,0.0278231856139681,0.1203284208151301,0.22719767431222676,0.06590415318521262,0.10846579601591472
KYN3OX,Kynurenine 3 monooxygenase,KYN3OX: Lkynr_c + h_c + nadph_c + o2_c --> h2o_c + hLkynr_c + nadp_c,Tryptophan metabolism,Kmo,0.0085090148305189,0.0043873615609419,0.0046429703545615006,0.012779899576929701,0.0042042420802589,0.009345235425170802,0.021822188147186297,0.0,0.0977407714287604,0.10272155278765982,0.1345999476683559,0.1037100292527874
KYNAKGAT,L-Kynurenine:2-oxoglutarate aminotransferase,KYNAKGAT: Lkynr_c + akg_c --> 4aphdob_c + glu__L_c,Tryptophan metabolism,Aadat;;;Kyat1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kt3g,Potassium transport  via proton antiport,Kt3g: h_g + k_c <=> h_c + k_g,"Transport, Golgi Apparatus",Slc9a7;;;Slc9a8,0.04987569260321675,0.04522087463930332,0.03535379442040036,0.047252117234482985,0.06312461163467539,0.06914197213895722,0.0674338889160839,0.06975194487211357,0.060294336974175286,0.05578679064501633,0.043867337355921375,0.05155678676325624
LACZe,"B-galactosidase, extracellular",LACZe: h2o_e + lcts_e --> gal_e + glc__D_e,Galactose metabolism,Lct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LACZly,"B-galactosidase,lysosomal",LACZly: h2o_l + lcts_l --> gal_l + glc__D_l,Galactose metabolism,Ctsa;;;Galns;;;Glb1;;;Neu1,2.017614204154546,2.357616029744235,2.338450354354052,2.5537397306579637,0.3356312018175334,0.33260546393833657,0.3122672795429246,0.333560336481805,2.0533255093668816,1.9450611531643973,1.745545297606923,2.438159265759703
LALDD,D-lactaldehyde dehydrogenase,LALDD: lald__D_c + nadp_c <=> h_c + mthgxl_c + nadph_c,Pyruvate Metabolism,Grhpr,0.1858589321542022,0.2747691567287876,0.31308564219058155,0.29494175069073525,0.33360170519231874,0.2664075042829293,0.27850400167558437,0.30897448271612715,0.1542906627992107,0.1834722047502673,0.14820684426355202,0.1316787128130085
LALDO,D-Lactaldehyde NAD+ oxidoreductase (glutathione-formylating),LALDO: gthrd_c + lald__D_c + nad_c <=> h_c + lgt__S_c + nadh_c,Pyruvate Metabolism,Adh5,0.9913990641284258,0.8433284728961287,0.6414209290806904,2.0328969356248803,0.8383422198085366,0.7476714883355146,0.8818702767123171,0.8352027114555907,0.5761849828143452,0.5347464944686136,0.5867168942128944,0.6996899423114152
LALDO2,D-Lactaldehyde:NADP+ 1-oxidoreductase,LALDO2: h_c + mthgxl_c + nadph_c --> lald__D_c + nadp_c,Pyruvate Metabolism,Akr1a1;;;Akr1b3;;;Akr7a5,5.51835201408484,4.491649833549829,5.230439661796759,6.406558429478288,1.6805831360738883,1.9437409706396986,2.183013419394802,1.7126706125145097,4.159136788930497,3.664120445212553,3.7807350623215132,4.268366502137843
LALDO2x,D-Lactaldehyde:NAD+ 1-oxidoreductase,LALDO2x: h_c + mthgxl_c + nadh_c --> lald__D_c + nad_c,Pyruvate Metabolism,Akr7a5,0.1337880488584403,0.144925738146526,0.23890808577346767,0.1281879599429005,0.23646708770951447,0.282562817881665,0.1637689959945857,0.0899710489919311,0.1602721236339706,0.1925590484797948,0.21343715606812766,0.250490284889951
LCADi,Lactaldehyde dehydrogenase,LCADi: h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c,Pyruvate Metabolism,Aldh1a1;;;Aldh1a2;;;Aldh1a3;;;Aldh3a1;;;Aldh3a2;;;Aldh3b1;;;Aldh3b2;;;Aldh7a1;;;Aldh9a1,0.15618087076788006,0.18554537823204384,0.2133872339586237,0.2043582791287073,0.06920735514164966,0.03908646188985437,0.08598244213461446,0.05048832359149672,0.1499153392881926,0.15583898600955873,0.14769783791479013,0.14218613473565833
LCADi_D,Lactaldehyde dehydrogenase,LCADi_D: h2o_c + lald__D_c + nad_c --> 2.0 h_c + lac__D_c + nadh_c,Pyruvate Metabolism,Aldh1a1;;;Aldh1a2;;;Aldh1a3;;;Aldh3a1;;;Aldh3a2;;;Aldh3b1;;;Aldh3b2;;;Aldh7a1;;;Aldh9a1,0.15618087076788006,0.18554537823204384,0.2133872339586237,0.2043582791287073,0.06920735514164966,0.03908646188985437,0.08598244213461446,0.05048832359149672,0.1499153392881926,0.15583898600955873,0.14769783791479013,0.14218613473565833
LCADi_Dm,"Lactaldehyde dehydrogenase, mitochondrial",LCADi_Dm: h2o_m + lald__D_m + nad_m --> 2.0 h_m + lac__D_m + nadh_m,Pyruvate Metabolism,Aldh18a1;;;Aldh1b1;;;Aldh2;;;Aldh4a1;;;Aldh5a1;;;Aldh6a1,0.1114394746146079,0.09709255834008594,0.1143338423769428,0.1852178851412159,0.0574914960802467,0.040339616601557896,0.0490846739871649,0.05653371813765756,0.17032797397532565,0.14207617242764653,0.19762070799743642,0.17050920891702137
LCADm,"Lactaldehyde dehydrogenase, mitochondrial",LCADm: h2o_m + lald__L_m + nad_m --> 2.0 h_m + lac__L_m + nadh_m,Pyruvate Metabolism,Aldh18a1;;;Aldh1b1;;;Aldh2;;;Aldh4a1;;;Aldh5a1;;;Aldh6a1,0.1114394746146079,0.09709255834008594,0.1143338423769428,0.1852178851412159,0.0574914960802467,0.040339616601557896,0.0490846739871649,0.05653371813765756,0.17032797397532565,0.14207617242764653,0.19762070799743642,0.17050920891702137
LCARR,"Lacaldehyde reductase (R-propane-1,2-diol forming)",LCARR: h_c + lald__D_c + nadh_c --> 12ppd__R_c + nad_c,Pyruvate Metabolism,Akr7a5,0.1337880488584403,0.144925738146526,0.23890808577346767,0.1281879599429005,0.23646708770951447,0.282562817881665,0.1637689959945857,0.0899710489919311,0.1602721236339706,0.1925590484797948,0.21343715606812766,0.250490284889951
LCAT1e,Lecithin-cholesterol acyltransferase,LCAT1e: chsterol_e + pchol_hs_e --> lpchol_hs_e + xolest2_hs_e,Fatty Acid Metabolism,Lcat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018129815278938,0.0025378456228507,0.0,0.0023685473850517
LCYSTAT,L-Cysteate:2-oxoglutarate aminotransferase,LCYSTAT: Lcyst_c + akg_c <=> 3spyr_c + glu__L_c,Cysteine Metabolism,Got1,0.4966017589492041,0.30214328728216505,0.4729011049375991,0.4131776331183292,0.4274955271163962,0.5779171208995568,0.5660793146264481,0.5255552434489621,0.3691423960049096,0.3692871447402225,0.4938538373579102,0.5011953108127312
LCYSTATm,"Aspartate aminotransferase, cysteate forming, mitochondria",LCYSTATm: Lcyst_m + akg_m <=> 3spyr_m + glu__L_m,Cysteine Metabolism,Got2,0.222824030075985,0.2192541807273468,0.21742427252754026,0.800702740107477,0.888924069086832,0.7448169494154477,0.6899180529817436,0.6188304718047539,0.3918317540058116,0.3582669008087695,0.402628873423874,0.5111517061688311
LCYSTCBOXL,3-Sulfoalanine carboxy-lyase,LCYSTCBOXL: Lcyst_c + h_c --> co2_c + taur_c,Taurine and hypotaurine metabolism,Csad;;;Gad1;;;Gad2,0.04105794755094052,0.02487168484318043,0.008546339588167706,0.0016657085833023891,0.004220862530449499,0.02996096750870933,0.014631008114095505,0.021386439473337727,0.02123422349127905,0.013785487393830861,0.00817925881526869,0.020682334054555065
LDH_D,D-lactate dehydrogenase,LDH_D: lac__D_c + nad_c <=> h_c + nadh_c + pyr_c,Pyruvate Metabolism,Ldhd,0.0027941552055808,0.006876571351598201,0.0030222437137330006,0.016233048962057697,0.0,0.0,0.0,0.0,0.005567135196764801,0.0,0.0,0.0061821971782556
LDH_Lm,"L-lactate dehydrogenase, mitochondria",LDH_Lm: lac__L_m + nad_m <=> h_m + nadh_m + pyr_m,Pyruvate Metabolism,Ldha,10.696193620373842,10.569715680406286,13.264111996768811,10.30925689275281,14.239345937779822,10.733011384712905,11.42005051705779,12.009102260452533,7.923938952349984,8.834733168862595,7.892930735022903,6.491545528466793
LEUTA,Leucine transaminase,LEUTA: akg_c + leu__L_c <=> 4mop_c + glu__L_c,"Valine, Leucine, and Isoleucine Metabolism",Bcat1,0.00997632622272,0.011887232610295102,0.0,0.010038239405881702,0.1430856448496705,0.1569250567440148,0.10284751407136361,0.1129036528127417,0.0046681881816429,0.027370222144948404,0.0037106033874312,0.0196616177618359
LEUTAm,Leucine transaminase  mitochondrial,LEUTAm: akg_m + leu__L_m <=> 4mop_m + glu__L_m,"Valine, Leucine, and Isoleucine Metabolism",Bcat2,0.22611671670333408,0.2703876560543883,0.2184812583760547,0.1495786029907086,0.2399270024677412,0.1868192547083065,0.170183543708816,0.1697542584047189,0.3588251582492981,0.361381264140357,0.24923339276621087,0.3049218356648408
LEUt4,L-leucine transport in via sodium symport,LEUt4: leu__L_e + na1_e --> leu__L_c + na1_c,"Transport, Extracellular",Slc38a1;;;Slc38a4;;;Slc3a2;;;Slc6a14;;;Slc7a1;;;Slc7a2;;;Slc7a3,1.9365570759074722,1.188105595899109,1.8128464263922088,2.013979275338364,0.48687024367692333,0.46035131869624796,0.4919714092416838,0.41793831905648865,0.7398317979452355,1.0403331979308106,0.9030117076605914,0.9690242128974025
LEUtec,L-leucine transport via diffusion,LEUtec: leu__L_e <=> leu__L_c,"Transport, Extracellular",Slc43a1;;;Slc43a2,0.8159290217256103,0.7415606583577495,0.6805579822424539,0.5467980189873374,0.08179469210256184,0.027299079390677456,0.035983440745336354,0.08183063796897125,0.4910053531036632,0.3280535678974561,0.4093867980738103,0.4991292245167336
LFORKYNHYD,L-Formylkynurenine hydrolase,LFORKYNHYD: Lfmkynr_c + h2o_c --> ala__L_c + h_c + nformanth_c,Tryptophan metabolism,Kynu,0.0402449562264913,0.0379756333818925,0.0267390367723722,0.013879812314993701,0.0,0.0,0.007243605345201201,0.0278231856139681,0.1203284208151301,0.22719767431222676,0.06590415318521262,0.10846579601591472
LGNCCPT1,Carnitine O-palmitoyltransferase,LGNCCPT1: crn_c + lgnccoa_c --> coa_c + lgnccrn_c,Carnitine shuttle,Cpt1a;;;Cpt1b;;;Cpt1c,0.07091950812804762,0.0758530384449961,0.09384215691113652,0.10165257951868203,0.03351747153305463,0.012370129199578675,0.10249594542484584,0.02617337887250963,0.05082605339540467,0.04330235040219267,0.08746233382621951,0.061493298067870114
LGNCCPT2,Transport into the mitochondria (carnitine),LGNCCPT2: coa_m + lgnccrn_m --> crn_m + lgnccoa_m,Carnitine shuttle,Cpt2,0.07381376745662312,0.0848313588424609,0.04611066406732069,0.0665846988185058,0.11855242143246972,0.0850721361526504,0.0321280925759367,0.020677818903661997,0.0767916104670999,0.06272539381287862,0.0826127025303331,0.11459641929048732
LGNCCRNt,Transport into the mitochondria (carnitine),LGNCCRNt: lgnccrn_c --> lgnccrn_m,Carnitine shuttle,Slc25a20,0.2795946111987859,0.1864057768104993,0.1591513200038298,0.22993349545953057,0.1688016181303612,0.1366783407862249,0.2927926305825227,0.3837338186047113,0.342467785655969,0.3562698855550861,0.29950449410461144,0.19191972962657627
LGTHL,Lactoylglutathione lyase,LGTHL: gthrd_c + mthgxl_c --> lgt__S_c,Pyruvate Metabolism,Glo1,0.8147310956810191,0.8448363409195659,0.8911424637603079,0.9479336443237925,2.268562319408625,2.3106627333957905,1.8635431392705628,2.618976356910305,0.8828127105198722,0.898813225396982,0.9036659384508292,1.1694508040575686
LNELDCCPT1,Carnitine O-palmitoyltransferase,LNELDCCPT1: crn_c + lneldccoa_c --> coa_c + lneldccrn_c,Carnitine shuttle,Cpt1a;;;Cpt1b;;;Cpt1c,0.07091950812804762,0.0758530384449961,0.09384215691113652,0.10165257951868203,0.03351747153305463,0.012370129199578675,0.10249594542484584,0.02617337887250963,0.05082605339540467,0.04330235040219267,0.08746233382621951,0.061493298067870114
LNELDCCPT2,Carnitine transferase,LNELDCCPT2: coa_m + lneldccrn_m --> crn_m + lneldccoa_m,Carnitine shuttle,Cpt2,0.07381376745662312,0.0848313588424609,0.04611066406732069,0.0665846988185058,0.11855242143246972,0.0850721361526504,0.0321280925759367,0.020677818903661997,0.0767916104670999,0.06272539381287862,0.0826127025303331,0.11459641929048732
LNELDCCRNt,Transport into the mitochondria (carnitine),LNELDCCRNt: lneldccrn_c --> lneldccrn_m,Carnitine shuttle,Slc25a20,0.2795946111987859,0.1864057768104993,0.1591513200038298,0.22993349545953057,0.1688016181303612,0.1366783407862249,0.2927926305825227,0.3837338186047113,0.342467785655969,0.3562698855550861,0.29950449410461144,0.19191972962657627
LNLCCPT1,Carnitine O-palmitoyltransferase,LNLCCPT1: crn_c + lnlccoa_c --> coa_c + lnlccrn_c,Carnitine shuttle,Cpt1a;;;Cpt1b;;;Cpt1c,0.07091950812804762,0.0758530384449961,0.09384215691113652,0.10165257951868203,0.03351747153305463,0.012370129199578675,0.10249594542484584,0.02617337887250963,0.05082605339540467,0.04330235040219267,0.08746233382621951,0.061493298067870114
LNLCCPT2,Carnitine transferase,LNLCCPT2: coa_m + lnlccrn_m --> crn_m + lnlccoa_m,Carnitine shuttle,Cpt2,0.07381376745662312,0.0848313588424609,0.04611066406732069,0.0665846988185058,0.11855242143246972,0.0850721361526504,0.0321280925759367,0.020677818903661997,0.0767916104670999,0.06272539381287862,0.0826127025303331,0.11459641929048732
LNLCCRNt,Transport into the mitochondria (carnitine),LNLCCRNt: lnlccrn_c --> lnlccrn_m,Carnitine shuttle,Slc25a20,0.2795946111987859,0.1864057768104993,0.1591513200038298,0.22993349545953057,0.1688016181303612,0.1366783407862249,0.2927926305825227,0.3837338186047113,0.342467785655969,0.3562698855550861,0.29950449410461144,0.19191972962657627
